ticket,magic,symbol,direction,volume,open_price,close_price,open_time,close_time,profit,commission,swap,comment
311541915,0,XAUUSD.pc,SELL,0.01,4129.06000,4129.06000,2026.06.23 17:59:18,2026.06.23 17:59:18,1.62,-0.03,0.00,
311642661,0,XAUUSD.pc,BUY,0.01,4127.21000,4127.21000,2026.06.23 18:26:31,2026.06.23 18:26:31,0.00,-0.03,0.00,
311642702,0,XAUUSD.pc,BUY,0.01,4127.01000,4127.01000,2026.06.23 18:26:32,2026.06.23 18:26:32,0.00,-0.03,0.00,
311642731,0,XAUUSD.pc,BUY,0.01,4127.09000,4127.09000,2026.06.23 18:26:32,2026.06.23 18:26:32,0.00,-0.03,0.00,
311642752,0,XAUUSD.pc,BUY,0.01,4126.88000,4126.88000,2026.06.23 18:26:33,2026.06.23 18:26:33,0.00,-0.03,0.00,
311642863,0,XAUUSD.pc,BUY,0.01,4126.87000,4126.87000,2026.06.23 18:26:35,2026.06.23 18:26:35,0.00,-0.03,0.00,
311642927,0,XAUUSD.pc,BUY,0.01,4126.66000,4126.66000,2026.06.23 18:26:36,2026.06.23 18:26:36,0.00,-0.03,0.00,
311643942,0,XAUUSD.pc,BUY,0.01,4127.55000,4127.55000,2026.06.23 18:26:50,2026.06.23 18:26:50,0.00,-0.03,0.00,
311644358,0,XAUUSD.pc,BUY,0.01,4127.81000,4127.81000,2026.06.23 18:27:04,2026.06.23 18:27:04,0.00,-0.03,0.00,
311651082,0,XAUUSD.pc,SELL,0.01,4129.16000,4129.16000,2026.06.23 18:30:20,2026.06.23 18:30:20,2.07,-0.03,0.00,[tp 4128.92]
311651095,0,XAUUSD.pc,SELL,0.01,4129.16000,4129.16000,2026.06.23 18:30:20,2026.06.23 18:30:20,2.50,-0.03,0.00,[tp 4128.92]
311651146,0,XAUUSD.pc,SELL,0.01,4129.16000,4129.16000,2026.06.23 18:30:20,2026.06.23 18:30:20,1.61,-0.03,0.00,[tp 4128.92]
311651184,0,XAUUSD.pc,SELL,0.01,4129.17000,4129.17000,2026.06.23 18:30:20,2026.06.23 18:30:20,1.36,-0.03,0.00,[tp 4128.92]
311651199,0,XAUUSD.pc,SELL,0.01,4129.17000,4129.17000,2026.06.23 18:30:20,2026.06.23 18:30:20,1.96,-0.03,0.00,[tp 4128.92]
311651210,0,XAUUSD.pc,SELL,0.01,4129.17000,4129.17000,2026.06.23 18:30:20,2026.06.23 18:30:20,2.30,-0.03,0.00,[tp 4128.92]
311651214,0,XAUUSD.pc,SELL,0.01,4129.17000,4129.17000,2026.06.23 18:30:20,2026.06.23 18:30:20,2.16,-0.03,0.00,[tp 4128.92]
311651216,0,XAUUSD.pc,SELL,0.01,4129.17000,4129.17000,2026.06.23 18:30:20,2026.06.23 18:30:20,2.29,-0.03,0.00,[tp 4128.92]
312284360,168168,XAUUSD.pc,SELL,0.01,4090.21000,4090.21000,2026.06.24 02:38:13,2026.06.24 02:38:13,0.00,-0.03,0.00,Volatility Rider Sell
312632059,168168,XAUUSD.pc,BUY,0.01,4087.40000,4087.40000,2026.06.24 04:01:34,2026.06.24 04:01:34,2.81,-0.03,0.00,[tp 4087.55]
313183396,168168,XAUUSD.pc,SELL,0.01,4068.02000,4068.02000,2026.06.24 05:30:46,2026.06.24 05:30:46,0.00,-0.03,0.00,Volatility Rider Sell
313535820,168168,XAUUSD.pc,BUY,0.01,4053.66000,4053.66000,2026.06.24 06:29:29,2026.06.24 06:29:29,14.36,-0.03,0.00,
315249363,168168,XAUUSD.pc,SELL,0.01,4049.26000,4049.26000,2026.06.24 14:06:01,2026.06.24 14:06:01,0.00,-0.03,0.00,Volatility Rider Sell
315249491,111,XAUUSD.pc,SELL,0.02,4049.16000,4049.16000,2026.06.24 14:06:01,2026.06.24 14:06:01,0.00,-0.06,0.00,RangeBreakout SellStop
315549324,111,XAUUSD.pc,BUY,0.02,4047.12000,4047.12000,2026.06.24 14:59:21,2026.06.24 14:59:21,4.08,-0.06,0.00,
315549326,168168,XAUUSD.pc,BUY,0.01,4047.13000,4047.13000,2026.06.24 14:59:21,2026.06.24 14:59:21,2.13,-0.03,0.00,
315603740,168168,XAUUSD.pc,SELL,0.01,4037.43000,4037.43000,2026.06.24 15:07:47,2026.06.24 15:07:47,0.00,-0.03,0.00,Volatility Rider Sell
315679211,168168,XAUUSD.pc,BUY,0.01,4036.41000,4036.41000,2026.06.24 15:22:43,2026.06.24 15:22:43,1.02,-0.03,0.00,
316492783,0,XAUUSD.pc,BUY,0.01,4011.26000,4011.26000,2026.06.24 16:43:05,2026.06.24 16:43:05,0.00,-0.03,0.00,
316492879,0,XAUUSD.pc,BUY,0.01,4011.42000,4011.42000,2026.06.24 16:43:06,2026.06.24 16:43:06,0.00,-0.03,0.00,
316492992,0,XAUUSD.pc,BUY,0.01,4010.55000,4010.55000,2026.06.24 16:43:08,2026.06.24 16:43:08,0.00,-0.03,0.00,
316493068,0,XAUUSD.pc,BUY,0.01,4010.58000,4010.58000,2026.06.24 16:43:08,2026.06.24 16:43:08,0.00,-0.03,0.00,
316493120,0,XAUUSD.pc,BUY,0.01,4010.40000,4010.40000,2026.06.24 16:43:09,2026.06.24 16:43:09,0.00,-0.03,0.00,
316494665,0,XAUUSD.pc,BUY,0.01,4008.89000,4008.89000,2026.06.24 16:43:24,2026.06.24 16:43:24,0.00,-0.03,0.00,
316500639,0,XAUUSD.pc,SELL,0.01,4014.96000,4014.96000,2026.06.24 16:44:52,2026.06.24 16:44:52,4.38,-0.03,0.00,[tp 4014.55]
316500641,0,XAUUSD.pc,SELL,0.01,4014.78000,4014.78000,2026.06.24 16:44:52,2026.06.24 16:44:52,5.89,-0.03,0.00,[tp 4014.55]
316500645,0,XAUUSD.pc,SELL,0.01,4014.78000,4014.78000,2026.06.24 16:44:52,2026.06.24 16:44:52,3.52,-0.03,0.00,[tp 4014.55]
316500649,0,XAUUSD.pc,SELL,0.01,4014.78000,4014.78000,2026.06.24 16:44:52,2026.06.24 16:44:52,4.38,-0.03,0.00,[tp 4014.55]
316500663,0,XAUUSD.pc,SELL,0.01,4014.78000,4014.78000,2026.06.24 16:44:52,2026.06.24 16:44:52,4.23,-0.03,0.00,[tp 4014.55]
316500665,0,XAUUSD.pc,SELL,0.01,4014.78000,4014.78000,2026.06.24 16:44:52,2026.06.24 16:44:52,3.36,-0.03,0.00,[tp 4014.55]
316627446,0,XAUUSD.pc,SELL,0.01,4031.28000,4031.28000,2026.06.24 17:01:39,2026.06.24 17:01:39,0.00,-0.03,0.00,
316627530,0,XAUUSD.pc,SELL,0.01,4031.06000,4031.06000,2026.06.24 17:01:40,2026.06.24 17:01:40,0.00,-0.03,0.00,
316627578,0,XAUUSD.pc,SELL,0.01,4031.55000,4031.55000,2026.06.24 17:01:41,2026.06.24 17:01:41,0.00,-0.03,0.00,
316627651,0,XAUUSD.pc,SELL,0.01,4031.37000,4031.37000,2026.06.24 17:01:41,2026.06.24 17:01:41,0.00,-0.03,0.00,
316627685,0,XAUUSD.pc,SELL,0.01,4031.17000,4031.17000,2026.06.24 17:01:42,2026.06.24 17:01:42,0.00,-0.03,0.00,
316627714,0,XAUUSD.pc,SELL,0.01,4030.97000,4030.97000,2026.06.24 17:01:43,2026.06.24 17:01:43,0.00,-0.03,0.00,
316627807,0,XAUUSD.pc,SELL,0.01,4031.10000,4031.10000,2026.06.24 17:01:44,2026.06.24 17:01:44,0.00,-0.03,0.00,
316627856,0,XAUUSD.pc,SELL,0.01,4031.52000,4031.52000,2026.06.24 17:01:45,2026.06.24 17:01:45,0.00,-0.03,0.00,
316628196,0,XAUUSD.pc,SELL,0.01,4031.64000,4031.64000,2026.06.24 17:01:50,2026.06.24 17:01:50,0.00,-0.03,0.00,
316629562,0,XAUUSD.pc,BUY,0.01,4029.68000,4029.68000,2026.06.24 17:02:21,2026.06.24 17:02:21,1.38,-0.03,0.00,[tp 4029.60]
316629570,0,XAUUSD.pc,BUY,0.01,4029.68000,4029.68000,2026.06.24 17:02:21,2026.06.24 17:02:21,1.87,-0.03,0.00,[tp 4029.60]
316629578,0,XAUUSD.pc,BUY,0.01,4029.68000,4029.68000,2026.06.24 17:02:21,2026.06.24 17:02:21,1.42,-0.03,0.00,[tp 4029.60]
316629598,0,XAUUSD.pc,BUY,0.01,4029.73000,4029.73000,2026.06.24 17:02:21,2026.06.24 17:02:21,1.64,-0.03,0.00,[tp 4029.60]
316629599,0,XAUUSD.pc,BUY,0.01,4029.73000,4029.73000,2026.06.24 17:02:21,2026.06.24 17:02:21,1.79,-0.03,0.00,[tp 4029.60]
316629608,0,XAUUSD.pc,BUY,0.01,4029.73000,4029.73000,2026.06.24 17:02:21,2026.06.24 17:02:21,1.55,-0.03,0.00,[tp 4029.60]
316629612,0,XAUUSD.pc,BUY,0.01,4029.73000,4029.73000,2026.06.24 17:02:21,2026.06.24 17:02:21,1.44,-0.03,0.00,[tp 4029.60]
316629614,0,XAUUSD.pc,BUY,0.01,4029.73000,4029.73000,2026.06.24 17:02:21,2026.06.24 17:02:21,1.24,-0.03,0.00,[tp 4029.60]
316629620,0,XAUUSD.pc,BUY,0.01,4029.67000,4029.67000,2026.06.24 17:02:21,2026.06.24 17:02:21,1.97,-0.03,0.00,[tp 4029.60]
316768476,0,XAUUSD.pc,SELL,0.01,4027.53000,4027.53000,2026.06.24 17:33:58,2026.06.24 17:33:58,0.00,-0.03,0.00,
316768528,0,XAUUSD.pc,SELL,0.01,4027.83000,4027.83000,2026.06.24 17:33:59,2026.06.24 17:33:59,0.00,-0.03,0.00,
316768543,0,XAUUSD.pc,SELL,0.01,4027.55000,4027.55000,2026.06.24 17:34:00,2026.06.24 17:34:00,0.00,-0.03,0.00,
316768659,0,XAUUSD.pc,SELL,0.01,4027.80000,4027.80000,2026.06.24 17:34:01,2026.06.24 17:34:01,0.00,-0.03,0.00,
316769102,0,XAUUSD.pc,SELL,0.01,4030.12000,4030.12000,2026.06.24 17:34:09,2026.06.24 17:34:09,0.00,-0.03,0.00,
316784481,0,XAUUSD.pc,BUY,0.01,4026.23000,4026.23000,2026.06.24 17:37:20,2026.06.24 17:37:20,1.30,-0.03,0.00,[tp 4025.94]
316784485,0,XAUUSD.pc,BUY,0.01,4026.23000,4026.23000,2026.06.24 17:37:20,2026.06.24 17:37:20,1.60,-0.03,0.00,[tp 4025.94]
316784487,0,XAUUSD.pc,BUY,0.01,4026.23000,4026.23000,2026.06.24 17:37:20,2026.06.24 17:37:20,3.89,-0.03,0.00,[tp 4025.94]
316784493,0,XAUUSD.pc,BUY,0.01,4026.23000,4026.23000,2026.06.24 17:37:20,2026.06.24 17:37:20,1.32,-0.03,0.00,[tp 4025.94]
316784494,0,XAUUSD.pc,BUY,0.01,4026.22000,4026.22000,2026.06.24 17:37:20,2026.06.24 17:37:20,1.58,-0.03,0.00,[tp 4025.94]
316836589,0,XAUUSD.pc,BUY,0.01,4013.21000,4013.21000,2026.06.24 17:49:06,2026.06.24 17:49:06,0.00,-0.03,0.00,
316836611,0,XAUUSD.pc,BUY,0.01,4013.00000,4013.00000,2026.06.24 17:49:07,2026.06.24 17:49:07,0.00,-0.03,0.00,
316836653,0,XAUUSD.pc,BUY,0.01,4012.74000,4012.74000,2026.06.24 17:49:08,2026.06.24 17:49:08,0.00,-0.03,0.00,
316836767,0,XAUUSD.pc,BUY,0.01,4012.34000,4012.34000,2026.06.24 17:49:11,2026.06.24 17:49:11,0.00,-0.03,0.00,
316840990,0,XAUUSD.pc,BUY,0.01,4012.16000,4012.16000,2026.06.24 17:50:15,2026.06.24 17:50:15,0.00,-0.03,0.00,
316878145,0,XAUUSD.pc,BUY,0.01,4005.57000,4005.57000,2026.06.24 17:58:49,2026.06.24 17:58:49,0.00,-0.03,0.00,
316922033,0,XAUUSD.pc,BUY,0.01,3999.26000,3999.26000,2026.06.24 18:06:54,2026.06.24 18:06:54,0.00,-0.03,0.00,
316947769,0,XAUUSD.pc,BUY,0.01,3999.33000,3999.33000,2026.06.24 18:13:27,2026.06.24 18:13:27,0.00,-0.03,0.00,
316955911,0,XAUUSD.pc,BUY,0.01,4001.39000,4001.39000,2026.06.24 18:15:36,2026.06.24 18:15:36,0.00,-0.03,0.00,
316956942,0,XAUUSD.pc,BUY,0.01,4001.25000,4001.25000,2026.06.24 18:16:03,2026.06.24 18:16:03,0.00,-0.03,0.00,
316961884,0,XAUUSD.pc,SELL,0.01,4004.76000,4004.76000,2026.06.24 18:16:59,2026.06.24 18:16:59,-7.40,-0.03,0.00,
316961885,0,XAUUSD.pc,SELL,0.01,4004.82000,4004.82000,2026.06.24 18:16:59,2026.06.24 18:16:59,-7.52,-0.03,0.00,
316961891,0,XAUUSD.pc,SELL,0.01,4004.82000,4004.82000,2026.06.24 18:16:59,2026.06.24 18:16:59,-7.92,-0.03,0.00,
316961893,0,XAUUSD.pc,SELL,0.01,4004.82000,4004.82000,2026.06.24 18:16:59,2026.06.24 18:16:59,-8.39,-0.03,0.00,
316961896,0,XAUUSD.pc,SELL,0.01,4004.82000,4004.82000,2026.06.24 18:16:59,2026.06.24 18:16:59,-0.75,-0.03,0.00,
316961898,0,XAUUSD.pc,SELL,0.01,4004.82000,4004.82000,2026.06.24 18:16:59,2026.06.24 18:16:59,5.49,-0.03,0.00,
316961899,0,XAUUSD.pc,SELL,0.01,4004.82000,4004.82000,2026.06.24 18:16:59,2026.06.24 18:16:59,-8.18,-0.03,0.00,
316961902,0,XAUUSD.pc,SELL,0.01,4004.82000,4004.82000,2026.06.24 18:16:59,2026.06.24 18:16:59,3.43,-0.03,0.00,
316961906,0,XAUUSD.pc,SELL,0.01,4004.82000,4004.82000,2026.06.24 18:16:59,2026.06.24 18:16:59,5.56,-0.03,0.00,
316961909,0,XAUUSD.pc,SELL,0.01,4004.82000,4004.82000,2026.06.24 18:16:59,2026.06.24 18:16:59,3.57,-0.03,0.00,
317596145,168168,XAUUSD.pc,SELL,0.01,3964.34000,3964.34000,2026.06.24 21:03:27,2026.06.24 21:03:27,0.00,-0.03,0.00,Volatility Rider Sell
317947345,168168,XAUUSD.pc,BUY,0.01,4007.65000,4007.65000,2026.06.25 01:01:16,2026.06.25 01:01:16,-43.31,-0.03,0.00,[sl 4007.45]
319131528,0,XAUUSD.pc,BUY,0.01,3981.10000,3981.10000,2026.06.25 05:47:43,2026.06.25 05:47:43,0.00,-0.03,0.00,
319131537,0,XAUUSD.pc,BUY,0.01,3981.55000,3981.55000,2026.06.25 05:47:44,2026.06.25 05:47:44,0.00,-0.03,0.00,
319131779,0,XAUUSD.pc,BUY,0.01,3982.02000,3982.02000,2026.06.25 05:47:45,2026.06.25 05:47:45,0.00,-0.03,0.00,
319132152,0,XAUUSD.pc,BUY,0.01,3982.11000,3982.11000,2026.06.25 05:47:45,2026.06.25 05:47:45,0.00,-0.03,0.00,
319132301,0,XAUUSD.pc,BUY,0.01,3982.24000,3982.24000,2026.06.25 05:47:46,2026.06.25 05:47:46,0.00,-0.03,0.00,
319132411,0,XAUUSD.pc,BUY,0.01,3982.35000,3982.35000,2026.06.25 05:47:47,2026.06.25 05:47:47,0.00,-0.03,0.00,
319133503,0,XAUUSD.pc,BUY,0.01,3981.43000,3981.43000,2026.06.25 05:48:00,2026.06.25 05:48:00,0.00,-0.03,0.00,
319187762,0,XAUUSD.pc,BUY,0.01,3983.76000,3983.76000,2026.06.25 05:59:57,2026.06.25 05:59:57,0.00,-0.03,0.00,
319188496,0,XAUUSD.pc,BUY,0.01,3983.37000,3983.37000,2026.06.25 06:00:01,2026.06.25 06:00:01,0.00,-0.03,0.00,
319188985,0,XAUUSD.pc,BUY,0.01,3982.69000,3982.69000,2026.06.25 06:00:09,2026.06.25 06:00:09,0.00,-0.03,0.00,
319194889,0,XAUUSD.pc,SELL,0.01,3985.98000,3985.98000,2026.06.25 06:01:45,2026.06.25 06:01:45,4.43,-0.03,0.00,[tp 3985.69]
319194905,0,XAUUSD.pc,SELL,0.01,3985.98000,3985.98000,2026.06.25 06:01:45,2026.06.25 06:01:45,3.63,-0.03,0.00,[tp 3985.69]
319194952,0,XAUUSD.pc,SELL,0.01,3985.95000,3985.95000,2026.06.25 06:01:45,2026.06.25 06:01:45,2.19,-0.03,0.00,[tp 3985.69]
319194955,0,XAUUSD.pc,SELL,0.01,3985.95000,3985.95000,2026.06.25 06:01:45,2026.06.25 06:01:45,4.52,-0.03,0.00,[tp 3985.69]
319194985,0,XAUUSD.pc,SELL,0.01,3985.95000,3985.95000,2026.06.25 06:01:45,2026.06.25 06:01:45,3.71,-0.03,0.00,[tp 3985.69]
319194993,0,XAUUSD.pc,SELL,0.01,3985.95000,3985.95000,2026.06.25 06:01:45,2026.06.25 06:01:45,2.58,-0.03,0.00,[tp 3985.69]
319195014,0,XAUUSD.pc,SELL,0.01,3985.95000,3985.95000,2026.06.25 06:01:45,2026.06.25 06:01:45,4.85,-0.03,0.00,[tp 3985.69]
319195082,0,XAUUSD.pc,SELL,0.01,3985.95000,3985.95000,2026.06.25 06:01:45,2026.06.25 06:01:45,3.26,-0.03,0.00,[tp 3985.69]
319195141,0,XAUUSD.pc,SELL,0.01,3985.97000,3985.97000,2026.06.25 06:01:45,2026.06.25 06:01:45,3.86,-0.03,0.00,[tp 3985.69]
319195147,0,XAUUSD.pc,SELL,0.01,3985.97000,3985.97000,2026.06.25 06:01:45,2026.06.25 06:01:45,3.95,-0.03,0.00,[tp 3985.69]
319290233,0,XAUUSD.pc,BUY,0.01,3968.77000,3968.77000,2026.06.25 06:15:28,2026.06.25 06:15:28,0.00,-0.03,0.00,
319290260,0,XAUUSD.pc,BUY,0.01,3968.90000,3968.90000,2026.06.25 06:15:29,2026.06.25 06:15:29,0.00,-0.03,0.00,
319290275,0,XAUUSD.pc,BUY,0.01,3968.83000,3968.83000,2026.06.25 06:15:30,2026.06.25 06:15:30,0.00,-0.03,0.00,
319290290,0,XAUUSD.pc,BUY,0.01,3968.98000,3968.98000,2026.06.25 06:15:31,2026.06.25 06:15:31,0.00,-0.03,0.00,
319290348,0,XAUUSD.pc,BUY,0.01,3969.78000,3969.78000,2026.06.25 06:15:32,2026.06.25 06:15:32,0.00,-0.03,0.00,
319291676,0,XAUUSD.pc,BUY,0.01,3971.21000,3971.21000,2026.06.25 06:15:44,2026.06.25 06:15:44,0.00,-0.03,0.00,
319291762,0,XAUUSD.pc,BUY,0.01,3970.70000,3970.70000,2026.06.25 06:15:46,2026.06.25 06:15:46,0.00,-0.03,0.00,
319291924,0,XAUUSD.pc,BUY,0.01,3970.28000,3970.28000,2026.06.25 06:15:48,2026.06.25 06:15:48,0.00,-0.03,0.00,
319295744,0,XAUUSD.pc,SELL,0.01,3972.59000,3972.59000,2026.06.25 06:16:29,2026.06.25 06:16:29,1.89,-0.03,0.00,[tp 3972.71]
319295750,0,XAUUSD.pc,SELL,0.01,3972.59000,3972.59000,2026.06.25 06:16:29,2026.06.25 06:16:29,2.31,-0.03,0.00,[tp 3972.71]
319295776,0,XAUUSD.pc,SELL,0.01,3972.59000,3972.59000,2026.06.25 06:16:29,2026.06.25 06:16:29,2.81,-0.03,0.00,[tp 3972.71]
319295825,0,XAUUSD.pc,SELL,0.01,3972.63000,3972.63000,2026.06.25 06:16:29,2026.06.25 06:16:29,3.86,-0.03,0.00,[tp 3972.71]
319295882,0,XAUUSD.pc,SELL,0.01,3972.63000,3972.63000,2026.06.25 06:16:29,2026.06.25 06:16:29,3.80,-0.03,0.00,[tp 3972.71]
319295994,0,XAUUSD.pc,SELL,0.01,3972.58000,3972.58000,2026.06.25 06:16:29,2026.06.25 06:16:29,3.60,-0.03,0.00,[tp 3972.71]
319296009,0,XAUUSD.pc,SELL,0.01,3972.58000,3972.58000,2026.06.25 06:16:29,2026.06.25 06:16:29,1.37,-0.03,0.00,[tp 3972.71]
319296036,0,XAUUSD.pc,SELL,0.01,3972.58000,3972.58000,2026.06.25 06:16:29,2026.06.25 06:16:29,3.68,-0.03,0.00,[tp 3972.71]
319350271,0,XAUUSD.pc,BUY,0.01,3976.15000,3976.15000,2026.06.25 06:24:17,2026.06.25 06:24:17,0.00,-0.03,0.00,
319350303,0,XAUUSD.pc,BUY,0.01,3975.19000,3975.19000,2026.06.25 06:24:19,2026.06.25 06:24:19,0.00,-0.03,0.00,
319350728,0,XAUUSD.pc,BUY,0.01,3975.05000,3975.05000,2026.06.25 06:24:20,2026.06.25 06:24:20,0.00,-0.03,0.00,
319350970,0,XAUUSD.pc,BUY,0.01,3975.29000,3975.29000,2026.06.25 06:24:25,2026.06.25 06:24:25,0.00,-0.03,0.00,
319351002,0,XAUUSD.pc,BUY,0.01,3975.16000,3975.16000,2026.06.25 06:24:33,2026.06.25 06:24:33,0.00,-0.03,0.00,
319351007,0,XAUUSD.pc,BUY,0.01,3975.11000,3975.11000,2026.06.25 06:24:35,2026.06.25 06:24:35,0.00,-0.03,0.00,
319379971,0,XAUUSD.pc,BUY,0.01,3973.81000,3973.81000,2026.06.25 06:30:58,2026.06.25 06:30:58,0.00,-0.03,0.00,
319381059,0,XAUUSD.pc,BUY,0.01,3973.16000,3973.16000,2026.06.25 06:31:02,2026.06.25 06:31:02,0.00,-0.03,0.00,
319383197,0,XAUUSD.pc,BUY,0.01,3972.74000,3972.74000,2026.06.25 06:31:09,2026.06.25 06:31:09,0.00,-0.03,0.00,
319388359,0,XAUUSD.pc,BUY,0.01,3972.02000,3972.02000,2026.06.25 06:32:20,2026.06.25 06:32:20,0.00,-0.03,0.00,
319410613,0,XAUUSD.pc,BUY,0.01,3970.84000,3970.84000,2026.06.25 06:38:07,2026.06.25 06:38:07,0.00,-0.03,0.00,
319416966,0,XAUUSD.pc,BUY,0.01,3972.19000,3972.19000,2026.06.25 06:39:49,2026.06.25 06:39:49,0.00,-0.03,0.00,
319430689,0,XAUUSD.pc,SELL,0.01,3975.05000,3975.05000,2026.06.25 06:44:58,2026.06.25 06:44:58,4.21,-0.03,0.00,[tp 3975.09]
319430710,0,XAUUSD.pc,SELL,0.01,3975.05000,3975.05000,2026.06.25 06:44:58,2026.06.25 06:44:58,3.03,-0.03,0.00,[tp 3975.09]
319430742,0,XAUUSD.pc,SELL,0.01,3975.07000,3975.07000,2026.06.25 06:44:58,2026.06.25 06:44:58,2.33,-0.03,0.00,[tp 3975.09]
319430746,0,XAUUSD.pc,SELL,0.01,3975.07000,3975.07000,2026.06.25 06:44:58,2026.06.25 06:44:58,-0.12,-0.03,0.00,[tp 3975.09]
319430751,0,XAUUSD.pc,SELL,0.01,3975.07000,3975.07000,2026.06.25 06:44:58,2026.06.25 06:44:58,1.26,-0.03,0.00,[tp 3975.09]
319430756,0,XAUUSD.pc,SELL,0.01,3975.07000,3975.07000,2026.06.25 06:44:58,2026.06.25 06:44:58,0.02,-0.03,0.00,[tp 3975.09]
319430762,0,XAUUSD.pc,SELL,0.01,3975.07000,3975.07000,2026.06.25 06:44:58,2026.06.25 06:44:58,-0.09,-0.03,0.00,[tp 3975.09]
319430764,0,XAUUSD.pc,SELL,0.01,3975.07000,3975.07000,2026.06.25 06:44:58,2026.06.25 06:44:58,-0.04,-0.03,0.00,[tp 3975.09]
319430780,0,XAUUSD.pc,SELL,0.01,3975.07000,3975.07000,2026.06.25 06:44:58,2026.06.25 06:44:58,1.91,-0.03,0.00,[tp 3975.09]
319430789,0,XAUUSD.pc,SELL,0.01,3975.04000,3975.04000,2026.06.25 06:44:58,2026.06.25 06:44:58,2.85,-0.03,0.00,[tp 3975.09]
319430791,0,XAUUSD.pc,SELL,0.01,3975.04000,3975.04000,2026.06.25 06:44:58,2026.06.25 06:44:58,-0.25,-0.03,0.00,[tp 3975.09]
319430792,0,XAUUSD.pc,SELL,0.01,3975.04000,3975.04000,2026.06.25 06:44:58,2026.06.25 06:44:58,-1.11,-0.03,0.00,[tp 3975.09]
320184361,0,XAUUSD.pc,BUY,0.01,3979.61000,3979.61000,2026.06.25 09:32:20,2026.06.25 09:32:20,0.00,-0.03,0.00,
320184389,0,XAUUSD.pc,BUY,0.01,3980.49000,3980.49000,2026.06.25 09:32:21,2026.06.25 09:32:21,0.00,-0.03,0.00,
320184821,0,XAUUSD.pc,BUY,0.01,3980.52000,3980.52000,2026.06.25 09:32:22,2026.06.25 09:32:22,0.00,-0.03,0.00,
320184932,0,XAUUSD.pc,BUY,0.01,3980.57000,3980.57000,2026.06.25 09:32:22,2026.06.25 09:32:22,0.00,-0.03,0.00,
320184956,0,XAUUSD.pc,BUY,0.01,3980.66000,3980.66000,2026.06.25 09:32:23,2026.06.25 09:32:23,0.00,-0.03,0.00,
320185697,0,XAUUSD.pc,BUY,0.01,3980.69000,3980.69000,2026.06.25 09:32:28,2026.06.25 09:32:28,0.00,-0.03,0.00,
320185753,0,XAUUSD.pc,BUY,0.01,3981.05000,3981.05000,2026.06.25 09:32:31,2026.06.25 09:32:31,0.00,-0.03,0.00,
320188505,0,XAUUSD.pc,SELL,0.01,3982.72000,3982.72000,2026.06.25 09:33:00,2026.06.25 09:33:00,2.06,-0.03,0.00,[tp 3982.54]
320188516,0,XAUUSD.pc,SELL,0.01,3982.72000,3982.72000,2026.06.25 09:33:00,2026.06.25 09:33:00,3.11,-0.03,0.00,[tp 3982.54]
320188687,0,XAUUSD.pc,SELL,0.01,3982.72000,3982.72000,2026.06.25 09:33:00,2026.06.25 09:33:00,1.67,-0.03,0.00,[tp 3982.54]
320188698,0,XAUUSD.pc,SELL,0.01,3982.72000,3982.72000,2026.06.25 09:33:00,2026.06.25 09:33:00,2.03,-0.03,0.00,[tp 3982.54]
320188701,0,XAUUSD.pc,SELL,0.01,3982.72000,3982.72000,2026.06.25 09:33:00,2026.06.25 09:33:00,2.23,-0.03,0.00,[tp 3982.54]
320188727,0,XAUUSD.pc,SELL,0.01,3982.56000,3982.56000,2026.06.25 09:33:00,2026.06.25 09:33:00,1.99,-0.03,0.00,[tp 3982.54]
320188754,0,XAUUSD.pc,SELL,0.01,3982.56000,3982.56000,2026.06.25 09:33:00,2026.06.25 09:33:00,2.04,-0.03,0.00,[tp 3982.54]
321000685,0,XAUUSD.pc,BUY,0.01,3992.10000,3992.10000,2026.06.25 12:51:38,2026.06.25 12:51:38,0.00,-0.03,0.00,
321000687,0,XAUUSD.pc,BUY,0.01,3992.10000,3992.10000,2026.06.25 12:51:39,2026.06.25 12:51:39,0.00,-0.03,0.00,
321000688,0,XAUUSD.pc,BUY,0.01,3992.03000,3992.03000,2026.06.25 12:51:39,2026.06.25 12:51:39,0.00,-0.03,0.00,
321000695,0,XAUUSD.pc,BUY,0.01,3992.12000,3992.12000,2026.06.25 12:51:40,2026.06.25 12:51:40,0.00,-0.03,0.00,
321000701,0,XAUUSD.pc,BUY,0.01,3992.15000,3992.15000,2026.06.25 12:51:40,2026.06.25 12:51:40,0.00,-0.03,0.00,
321080817,0,XAUUSD.pc,BUY,0.01,3986.38000,3986.38000,2026.06.25 13:26:58,2026.06.25 13:26:58,0.00,-0.03,0.00,
321080834,0,XAUUSD.pc,BUY,0.01,3986.37000,3986.37000,2026.06.25 13:26:59,2026.06.25 13:26:59,0.00,-0.03,0.00,
321096367,0,XAUUSD.pc,BUY,0.01,3985.70000,3985.70000,2026.06.25 13:32:21,2026.06.25 13:32:21,0.00,-0.03,0.00,
321096910,0,XAUUSD.pc,BUY,0.01,3985.80000,3985.80000,2026.06.25 13:32:36,2026.06.25 13:32:36,0.00,-0.03,0.00,
321098718,0,XAUUSD.pc,BUY,0.01,3987.24000,3987.24000,2026.06.25 13:33:52,2026.06.25 13:33:52,0.00,-0.03,0.00,
321106049,0,XAUUSD.pc,BUY,0.01,3987.39000,3987.39000,2026.06.25 13:37:30,2026.06.25 13:37:30,0.00,-0.03,0.00,
